WDA,Employer,Measure,Workforce Development Area,Title1,Jan-20,Jan-21,Volume Chg
Westmoreland-Fayette,Scott Electric Company,Top Employers,Westmoreland-Fayette,Scott Electric Company,2,13,11
Westmoreland-Fayette,Achieva,Top Employers,Westmoreland-Fayette,Achieva,3,14,11
Westmoreland-Fayette,Aramark,Top Employers,Westmoreland-Fayette,Aramark,5,16,11
Westmoreland-Fayette,University of Pittsburgh Medical Center,Top Employers,Westmoreland-Fayette,University of Pittsburgh Medical Center,20,31,11
Westmoreland-Fayette,Uniontown Hospital,Top Employers,Westmoreland-Fayette,Uniontown Hospital,23,34,11
Westmoreland-Fayette,Laborview,Top Employers,Westmoreland-Fayette,Laborview,0,12,12
Westmoreland-Fayette,Pilot,Top Employers,Westmoreland-Fayette,Pilot,0,12,12
Westmoreland-Fayette,Delallo,Top Employers,Westmoreland-Fayette,Delallo,1,13,12
Westmoreland-Fayette,T Roc,Top Employers,Westmoreland-Fayette,T Roc,1,13,12
Westmoreland-Fayette,Westmoreland Community Action,Top Employers,Westmoreland-Fayette,Westmoreland Community Action,1,13,12
Westmoreland-Fayette,Private Industry Council Westmd Gb,Top Employers,Westmoreland-Fayette,Private Industry Council Westmd Gb,5,17,12
Westmoreland-Fayette,Gateway Rehabilitation Center,Top Employers,Westmoreland-Fayette,Gateway Rehabilitation Center,6,18,12
Westmoreland-Fayette,Greensburg Care Center,Top Employers,Westmoreland-Fayette,Greensburg Care Center,0,13,13
Westmoreland-Fayette,Kenny Ross Automotive Group,Top Employers,Westmoreland-Fayette,Kenny Ross Automotive Group,0,13,13
Westmoreland-Fayette,"The Vanguard Group, Inc",Top Employers,Westmoreland-Fayette,"The Vanguard Group, Inc",0,13,13
Westmoreland-Fayette,Accessabilities Incorporated,Top Employers,Westmoreland-Fayette,Accessabilities Incorporated,8,21,13
Westmoreland-Fayette,Boston Market,Top Employers,Westmoreland-Fayette,Boston Market,0,14,14
Westmoreland-Fayette,Olives & Peppers,Top Employers,Westmoreland-Fayette,Olives & Peppers,1,15,14
Westmoreland-Fayette,Scott Electric,Top Employers,Westmoreland-Fayette,Scott Electric,6,20,14
Westmoreland-Fayette,UnitedHealth Group,Top Employers,Westmoreland-Fayette,UnitedHealth Group,33,47,14
Westmoreland-Fayette,Nursing Associates,Top Employers,Westmoreland-Fayette,Nursing Associates,3,18,15
Westmoreland-Fayette,Overhead Door,Top Employers,Westmoreland-Fayette,Overhead Door,14,29,15
Westmoreland-Fayette,Excela Health Westmoreland Hospital,Top Employers,Westmoreland-Fayette,Excela Health Westmoreland Hospital,0,16,16
Westmoreland-Fayette,Penske,Top Employers,Westmoreland-Fayette,Penske,3,19,16
Westmoreland-Fayette,United Parcel Service Incorporated,Top Employers,Westmoreland-Fayette,United Parcel Service Incorporated,11,28,17
Westmoreland-Fayette,Kennametal Incorporated,Top Employers,Westmoreland-Fayette,Kennametal Incorporated,13,31,18
Westmoreland-Fayette,Verint Systems Incorporated,Top Employers,Westmoreland-Fayette,Verint Systems Incorporated,0,19,19
Westmoreland-Fayette,Watts Regulator Company,Top Employers,Westmoreland-Fayette,Watts Regulator Company,0,19,19
Westmoreland-Fayette,Live Casino Hotel,Top Employers,Westmoreland-Fayette,Live Casino Hotel,0,20,20
Westmoreland-Fayette,Redstone,Top Employers,Westmoreland-Fayette,Redstone,4,24,20
Westmoreland-Fayette,Live Casino Pittsburgh,Top Employers,Westmoreland-Fayette,Live Casino Pittsburgh,0,21,21
Westmoreland-Fayette,Applebee's Neighborhood Grill & Bar,Top Employers,Westmoreland-Fayette,Applebee's Neighborhood Grill & Bar,1,22,21
Westmoreland-Fayette,Dollar Tree,Top Employers,Westmoreland-Fayette,Dollar Tree,8,29,21
Westmoreland-Fayette,Home Instead Senior Care,Top Employers,Westmoreland-Fayette,Home Instead Senior Care,8,30,22
Westmoreland-Fayette,Adelphoi Village Incorporated,Top Employers,Westmoreland-Fayette,Adelphoi Village Incorporated,0,23,23
Westmoreland-Fayette,Bayada Home Health Care,Top Employers,Westmoreland-Fayette,Bayada Home Health Care,11,35,24
Westmoreland-Fayette,Excela Health Corporate Services,Top Employers,Westmoreland-Fayette,Excela Health Corporate Services,1,26,25
Westmoreland-Fayette,Advance Auto Parts Incorporated,Top Employers,Westmoreland-Fayette,Advance Auto Parts Incorporated,21,47,26
Westmoreland-Fayette,Sheetz Incorporated,Top Employers,Westmoreland-Fayette,Sheetz Incorporated,9,36,27
Westmoreland-Fayette,"Southwestern Pennsylvania Human Services, Inc",Top Employers,Westmoreland-Fayette,"Southwestern Pennsylvania Human Services, Inc",3,31,28
Westmoreland-Fayette,Panera Bread,Top Employers,Westmoreland-Fayette,Panera Bread,1,30,29
Westmoreland-Fayette,Commercial Employees,Top Employers,Westmoreland-Fayette,Commercial Employees,0,34,34
Westmoreland-Fayette,Interim Healthcare,Top Employers,Westmoreland-Fayette,Interim Healthcare,3,38,35
Westmoreland-Fayette,Peopleready,Top Employers,Westmoreland-Fayette,Peopleready,0,36,36
Westmoreland-Fayette,CVS Health,Top Employers,Westmoreland-Fayette,CVS Health,7,46,39
Westmoreland-Fayette,Guardian Elder Care,Top Employers,Westmoreland-Fayette,Guardian Elder Care,28,69,41
Westmoreland-Fayette,Redstone Presbyterian Seniorcare,Top Employers,Westmoreland-Fayette,Redstone Presbyterian Seniorcare,7,53,46
Westmoreland-Fayette,Giant Eagle Supermarkets,Top Employers,Westmoreland-Fayette,Giant Eagle Supermarkets,29,97,68
Westmoreland-Fayette,Excela Health,Top Employers,Westmoreland-Fayette,Excela Health,178,254,76
Westmoreland-Fayette,Amazon,Top Employers,Westmoreland-Fayette,Amazon,0,82,82
